"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        25.0 to 29.9 percent","23,201","±2,205","4.2%","±0.4","2,099","±547","3.3%","±0.9","22,424","±2,247","3.7%","±0.4","11,286","±1,716","3.3%","±0.5","98,228","±4,673","4.6%","±0.2","15,829","±1,711","3.8%","±0.4","16,541","±1,675","5.6%","±0.6","3,511","±1,200","3.7%","±1.2","430","±278","1.5%","±0.9","99,026","±4,359","4.5%","±0.2","31,803","±2,873","3.8%","±0.3","3,752","±849","4.0%","±0.9","4,654","±1,202","2.9%","±0.7","65,449","±3,576","5.5%","±0.3","21,641","±2,118","3.5%","±0.3","15,923","±1,773","4.5%","±0.5","14,375","±1,617","4.7%","±0.5","20,899","±2,302","4.2%","±0.4","20,803","±2,147","3.9%","±0.4","8,190","±1,113","5.2%","±0.7","15,355","±1,771","3.8%","±0.4","28,875","±2,666","5.7%","±0.5","51,292","±3,550","4.5%","±0.3","19,944","±1,471","3.7%","±0.3","15,421","±2,285","4.0%","±0.6","25,856","±2,591","4.1%","±0.4","4,108","±893","3.3%","±0.7","8,539","±1,102","4.2%","±0.5","6,191","±1,081","3.0%","±0.5","9,259","±1,519","6.8%","±1.1","44,661","±3,470","6.4%","±0.5","9,575","±1,526","4.0%","±0.6","80,121","±4,020","5.1%","±0.2","40,827","±3,159","4.2%","±0.3","2,556","±609","2.8%","±0.6","48,907","±2,893","4.3%","±0.2","15,644","±1,659","3.5%","±0.4","15,380","±2,083","4.4%","±0.6","69,518","±3,784","5.0%","±0.3","5,113","±1,337","6.5%","±1.7","19,981","±2,217","3.7%","±0.4","4,005","±864","3.9%","±0.8","26,761","±2,339","3.8%","±0.3","116,376","±5,863","4.5%","±0.2","5,642","±1,133","2.7%","±0.5","4,247","±799","6.0%","±1.1","26,120","±2,574","3.9%","±0.4","23,406","±2,124","4.0%","±0.4","10,418","±1,632","3.7%","±0.6","28,212","±2,124","4.8%","±0.4","2,119","±818","3.2%","±1.2","15,084","±1,766","3.2%","±0.4"
"        30.0 to 34.9 percent","13,980","±1,737","2.5%","±0.3","1,413","±529","2.2%","±0.8","13,147","±1,719","2.2%","±0.3","8,282","±1,244","2.4%","±0.4","69,732","±3,712","3.3%","±0.2","10,933","±1,462","2.6%","±0.3","13,045","±1,709","4.4%","±0.6","2,847","±880","3.0%","±0.9","542","±284","1.8%","±1.0","76,188","±5,106","3.4%","±0.2","20,798","±2,446","2.5%","±0.3","1,975","±640","2.1%","±0.7","4,220","±999","2.6%","±0.6","42,862","±3,821","3.6%","±0.3","15,408","±2,123","2.5%","±0.3","9,826","±1,486","2.7%","±0.4","9,378","±1,528","3.1%","±0.5","11,466","±1,693","2.3%","±0.3","11,477","±2,110","2.2%","±0.4","5,580","±903","3.5%","±0.6","9,216","±1,356","2.3%","±0.3","22,098","±2,584","4.3%","±0.5","35,474","±2,781","3.1%","±0.2","14,268","±1,444","2.7%","±0.3","9,112","±1,711","2.4%","±0.4","15,985","±1,752","2.5%","±0.3","3,080","±652","2.4%","±0.5","6,840","±988","3.4%","±0.5","4,285","±943","2.1%","±0.5","5,695","±1,360","4.2%","±0.9","33,789","±2,785","4.9%","±0.4","4,147","±889","1.7%","±0.4","61,193","±4,082","3.9%","±0.3","28,829","±2,971","3.0%","±0.3","1,706","±602","1.9%","±0.7","35,511","±3,105","3.1%","±0.3","12,119","±1,388","2.7%","±0.3","10,826","±1,530","3.1%","±0.4","49,242","±3,573","3.5%","±0.3","3,341","±1,047","4.2%","±1.3","13,492","±1,761","2.5%","±0.3","2,278","±604","2.2%","±0.6","16,420","±1,707","2.3%","±0.2","77,074","±5,021","3.0%","±0.2","2,050","±761","1.0%","±0.4","2,856","±598","4.0%","±0.8","18,418","±2,149","2.8%","±0.3","16,380","±1,785","2.8%","±0.3","7,129","±1,643","2.5%","±0.6","18,253","±1,544","3.1%","±0.3","971","±445","1.5%","±0.7","10,985","±1,801","2.3%","±0.4"
"        35.0 percent or more","46,897","±3,657","8.4%","±0.6","6,366","±1,016","10.0%","±1.6","55,425","±4,456","9.1%","±0.7","27,440","±2,438","8.0%","±0.7","267,114","±7,349","12.5%","±0.3","38,546","±2,841","9.2%","±0.6","53,380","±3,502","18.1%","±1.2","10,301","±1,713","10.9%","±1.7","3,949","±1,048","13.3%","±3.3","283,813","±8,889","12.8%","±0.4","77,645","±4,897","9.2%","±0.6","8,164","±1,594","8.7%","±1.6","10,082","±1,507","6.3%","±0.9","153,423","±5,739","12.9%","±0.4","49,607","±3,202","8.0%","±0.5","29,878","±2,096","8.4%","±0.5","29,882","±2,393","9.9%","±0.7","45,926","±3,592","9.2%","±0.7","43,495","±3,288","8.2%","±0.6","18,687","±1,827","11.9%","±1.1","41,888","±3,260","10.3%","±0.8","82,922","±4,662","16.3%","±0.9","128,612","±5,172","11.4%","±0.4","50,498","±2,885","9.4%","±0.5","38,045","±4,022","9.9%","±1.0","58,146","±3,833","9.2%","±0.6","13,233","±1,865","10.5%","±1.4","20,049","±2,008","9.9%","±0.9","16,853","±1,899","8.3%","±0.9","21,704","±2,255","16.0%","±1.6","131,319","±4,877","18.9%","±0.6","20,682","±2,145","8.7%","±0.9","249,938","±8,670","15.9%","±0.5","84,852","±4,764","8.7%","±0.4","7,606","±1,214","8.3%","±1.3","103,629","±5,207","9.0%","±0.4","37,086","±2,573","8.3%","±0.6","39,150","±2,817","11.1%","±0.7","163,031","±5,873","11.7%","±0.4","12,246","±1,775","15.5%","±2.0","51,536","±3,868","9.4%","±0.7","8,696","±1,081","8.4%","±1.0","54,174","±3,969","7.7%","±0.5","257,924","±7,090","10.0%","±0.3","14,747","±2,069","7.0%","±0.9","12,872","±1,602","18.1%","±2.0","61,576","±4,059","9.3%","±0.6","63,533","±3,820","11.0%","±0.6","22,409","±2,562","7.9%","±0.9","60,242","±3,224","10.3%","±0.5","5,398","±1,008","8.2%","±1.5","43,323","±2,921","9.2%","±0.6"
"        Not computed","11,520","±1,865","(X)","(X)","619","±325","(X)","(X)","13,411","±1,578","(X)","(X)","5,252","±1,114","(X)","(X)","34,013","±2,864","(X)","(X)","3,906","±856","(X)","(X)","2,779","±714","(X)","(X)","1,041","±509","(X)","(X)","712","±501","(X)","(X)","42,059","±3,404","(X)","(X)","16,321","±2,069","(X)","(X)","839","±325","(X)","(X)","2,173","±896","(X)","(X)","15,621","±1,829","(X)","(X)","8,346","±1,210","(X)","(X)","3,136","±702","(X)","(X)","4,173","±931","(X)","(X)","8,400","±1,296","(X)","(X)","10,259","±1,814","(X)","(X)","1,617","±446","(X)","(X)","4,089","±899","(X)","(X)","5,695","±985","(X)","(X)","17,320","±2,059","(X)","(X)","4,666","±706","(X)","(X)","7,365","±1,685","(X)","(X)","8,933","±1,600","(X)","(X)","1,027","±352","(X)","(X)","2,334","±617","(X)","(X)","3,316","±975","(X)","(X)","783","±457","(X)","(X)","6,442","±998","(X)","(X)","7,758","±1,499","(X)","(X)","18,865","±2,168","(X)","(X)","12,310","±1,659","(X)","(X)","860","±331","(X)","(X)","13,286","±1,744","(X)","(X)","5,327","±901","(X)","(X)","4,286","±984","(X)","(X)","13,056","±1,357","(X)","(X)","1,065","±514","(X)","(X)","9,198","±1,591","(X)","(X)","1,357","±451","(X)","(X)","8,478","±1,293","(X)","(X)","37,227","±3,353","(X)","(X)","1,690","±621","(X)","(X)","845","±365","(X)","(X)","9,488","±1,463","(X)","(X)","6,898","±1,029","(X)","(X)","3,453","±846","(X)","(X)","6,301","±969","(X)","(X)","972","±462","(X)","(X)","21,371","±2,022","(X)","(X)"
"GROSS RENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Occupied units paying rent","528,763","±11,878","528,763","(X)","79,691","±3,403","79,691","(X)","874,407","±13,489","874,407","(X)","362,008","±7,467","362,008","(X)","5,731,188","±35,763","5,731,188","(X)","735,732","±10,009","735,732","(X)","453,547","±9,092","453,547","(X)","102,132","±4,701","102,132","(X)","163,373","±4,293","163,373","(X)","2,554,160","±23,813","2,554,160","(X)","1,300,101","±16,001","1,300,101","(X)","177,434","±5,581","177,434","(X)","176,153","±6,972","176,153","(X)","1,586,781","±16,765","1,586,781","(X)","763,759","±10,953","763,759","(X)","340,900","±7,628","340,900","(X)","360,608","±7,532","360,608","(X)","512,797","±11,104","512,797","(X)","541,268","±10,534","541,268","(X)","152,962","±5,612","152,962","(X)","707,790","±11,863","707,790","(X)","967,686","±12,109","967,686","(X)","1,081,893","±13,299","1,081,893","(X)","600,671","±8,255","600,671","(X)","313,104","±8,667","313,104","(X)","761,695","±10,979","761,695","(X)","127,412","±5,145","127,412","(X)","243,850","±5,273","243,850","(X)","476,140","±7,958","476,140","(X)","148,143","±5,014","148,143","(X)","1,137,834","±12,489","1,137,834","(X)","242,498","±6,607","242,498","(X)","3,299,280","±21,564","3,299,280","(X)","1,310,250","±16,094","1,310,250","(X)","113,486","±4,810","113,486","(X)","1,517,398","±14,710","1,517,398","(X)","469,593","±7,508","469,593","(X)","592,023","±9,590","592,023","(X)","1,503,281","±14,949","1,503,281","(X)","149,799","±4,955","149,799","(X)","538,418","±12,001","538,418","(X)","102,447","±4,101","102,447","(X)","817,756","±13,175","817,756","(X)","3,553,379","±25,095","3,553,379","(X)","283,023","±6,995","283,023","(X)","68,404","±3,468","68,404","(X)","1,028,053","±13,699","1,028,053","(X)","1,034,229","±12,064","1,034,229","(X)","169,267","±5,931","169,267","(X)","747,782","±9,481","747,782","(X)","62,536","±4,121","62,536","(X)","234,840","±6,354","234,840","(X)"
"        Less than $500","95,577","±4,984","18.1%","±0.9","4,622","±1,006","5.8%","±1.3","51,405","±3,780","5.9%","±0.4","66,793","±4,391","18.5%","±1.1","280,666","±8,887","4.9%","±0.2","49,676","±3,743","6.8%","±0.5","48,609","±3,820","10.7%","±0.8","9,314","±1,600","9.1%","±1.5","15,828","±2,171","9.7%","±1.3","139,043","±6,434","5.4%","±0.2","128,073","±5,956","9.9%","±0.5","12,179","±1,630","6.9%","±0.9","21,689","±2,219","12.3%","±1.2","165,175","±6,263","10.4%","±0.4","90,568","±3,877","11.9%","±0.5","52,110","±3,190","15.3%","±0.9","43,412","±2,867","12.0%","±0.8","84,454","±4,725","16.5%","±0.9","77,022","±5,085","14.2%","±0.9","26,047","±2,814","17.0%","±1.7","57,134","±4,125","8.1%","±0.5","133,316","±5,530","13.8%","±0.6","137,347","±6,284","12.7%","±0.5","78,528","±3,982","13.1%","±0.6","53,308","±4,292","17.0%","±1.3","101,998","±4,558","13.4%","±0.6","19,645","±2,091","15.4%","±1.6","29,679","±2,457","12.2%","±0.9","17,860","±1,892","3.8%","±0.4","16,392","±2,174","11.1%","±1.4","88,451","±4,177","7.8%","±0.4","36,014","±2,881","14.9%","±1.2","358,223","±10,037","10.9%","±0.3","139,006","±6,116","10.6%","±0.4","13,997","±1,604","12.3%","±1.6","214,835","±7,481","14.2%","±0.5","59,388","±3,006","12.6%","±0.6","43,860","±3,005","7.4%","±0.5","183,449","±7,260","12.2%","±0.5","24,790","±2,886","16.5%","±1.9","62,250","±4,220","11.6%","±0.7","19,451","±1,940","19.0%","±1.7","110,078","±5,149","13.5%","±0.7","240,524","±9,186","6.8%","±0.3","20,115","±2,262","7.1%","±0.8","9,020","±1,485","13.2%","±2.0","78,439","±4,719","7.6%","±0.4","64,472","±3,736","6.2%","±0.4","35,933","±3,278","21.2%","±1.7","77,705","±3,900","10.4%","±0.5","8,657","±1,686","13.8%","±2.6","124,006","±4,995","52.8%","±1.8"
"        $500 to $999","291,964","±9,126","55.2%","±1.0","24,016","±2,420","30.1%","±2.6","358,998","±10,004","41.1%","±0.9","226,188","±6,718","62.5%","±1.4","924,353","±15,982","16.1%","±0.3","166,431","±6,975","22.6%","±0.9","109,099","±5,210","24.1%","±1.1","30,846","±2,936","30.2%","±2.9","22,447","±2,708","13.7%","±1.6","737,642","±15,598","28.9%","±0.6","513,166","±13,733","39.5%","±0.9","25,777","±2,529","14.5%","±1.3","96,526","±5,028","54.8%","±2.4","636,366","±13,034","40.1%","±0.7","462,447","±8,042","60.5%","±0.9","201,457","±6,555","59.1%","±1.3","201,331","±5,961","55.8%","±1.2","301,722","±8,618","58.8%","±1.1","289,432","±7,066","53.5%","±1.2","76,245","±4,055","49.8%","±2.2","114,571","±5,819","16.2%","±0.8","195,075","±7,429","20.2%","±0.7","578,573","±9,295","53.5%","±0.7","240,629","±7,060","40.1%","±1.0","187,421","±7,310","59.9%","±1.8","428,075","±9,541","56.2%","±1.0","68,504","±4,106","53.8%","±2.3","141,186","±5,048","57.9%","±1.5","170,086","±6,642","35.7%","±1.3","46,649","±3,877","31.5%","±2.3","182,432","±6,626","16.0%","±0.6","124,860","±5,499","51.5%","±1.8","784,352","±13,727","23.8%","±0.4","647,556","±13,052","49.4%","±0.9","67,658","±4,346","59.6%","±2.6","888,496","±12,866","58.6%","±0.7","281,061","±6,389","59.9%","±1.1","187,258","±7,022","31.6%","±1.1","676,204","±14,387","45.0%","±0.8","50,451","±4,273","33.7%","±2.6","267,419","±9,394","49.7%","±1.3","61,649","±3,626","60.2%","±2.8","418,086","±12,202","51.1%","±1.1","1,393,193","±17,265","39.2%","±0.5","110,953","±4,740","39.2%","±1.5","27,265","±2,598","39.9%","±3.2","288,799","±8,976","28.1%","±0.7","244,779","±6,986","23.7%","±0.6","100,783","±4,898","59.5%","±2.2","434,347","±9,102","58.1%","±0.8","34,891","±3,129","55.8%","±3.5","92,703","±5,165","39.5%","±1.8"
"        $1,000 to $1,499","114,583","±5,453","21.7%","±1.0","27,411","±2,507","34.4%","±2.9","309,483","±7,854","35.4%","±0.9","56,508","±4,816","15.6%","±1.3","1,607,225","±24,010","28.0%","±0.4","263,138","±7,856","35.8%","±0.9","175,742","±6,660","38.7%","±1.3","44,013","±4,081","43.1%","±3.0","42,345","±3,043","25.9%","±1.8","995,156","±18,338","39.0%","±0.6","471,187","±12,647","36.2%","±0.9","42,267","±3,038","23.8%","±1.6","46,006","±4,586","26.1%","±2.2","469,273","±10,370","29.6%","±0.6","167,311","±6,544","21.9%","±0.7","67,738","±3,577","19.9%","±1.0","87,066","±4,651","24.1%","±1.2","104,759","±5,544","20.4%","±0.9","137,333","±6,463","25.4%","±1.0","37,159","±3,047","24.3%","±1.8","247,067","±8,301","34.9%","±1.0","254,622","±8,284","26.3%","±0.8","274,776","±8,350","25.4%","±0.7","180,717","±6,716","30.1%","±1.1","61,909","±4,674","19.8%","±1.3","187,619","±7,745","24.6%","±0.9","28,652","±2,853","22.5%","±2.0","55,408","±3,011","22.7%","±1.2","196,870","±7,272","41.3%","±1.3","55,202","±3,573","37.3%","±2.4","440,150","±10,647","38.7%","±0.9","65,315","±4,987","26.9%","±1.9","889,982","±14,680","27.0%","±0.4","391,138","±9,922","29.9%","±0.6","22,698","±3,071","20.0%","±2.5","329,915","±9,325","21.7%","±0.5","102,490","±4,838","21.8%","±1.0","226,940","±7,251","38.3%","±1.0","438,970","±11,022","29.2%","±0.7","53,509","±4,274","35.7%","±2.6","153,818","±7,054","28.6%","±1.2","16,715","±2,081","16.3%","±1.9","215,212","±7,964","26.3%","±0.9","1,258,523","±20,444","35.4%","±0.5","101,645","±5,251","35.9%","±1.6","21,036","±2,266","30.8%","±3.0","312,852","±10,003","30.4%","±0.9","324,311","±9,302","31.4%","±0.8","25,773","±2,492","15.2%","±1.3","186,164","±5,734","24.9%","±0.7","13,403","±2,008","21.4%","±2.9","14,379","±2,116","6.1%","±0.9"
"        $1,500 to $1,999","18,796","±2,161","3.6%","±0.4","13,980","±1,946","17.5%","±2.4","113,270","±6,080","13.0%","±0.6","9,314","±1,848","2.6%","±0.5","1,359,809","±19,647","23.7%","±0.3","165,748","±7,581","22.5%","±0.9","74,497","±5,207","16.4%","±1.1","13,648","±1,961","13.4%","±1.8","32,650","±2,684","20.0%","±1.5","462,986","±12,373","18.1%","±0.5","145,063","±7,262","11.2%","±0.6","37,506","±3,048","21.1%","±1.5","8,243","±2,073","4.7%","±1.1","195,888","±7,551","12.3%","±0.4","30,695","±3,367","4.0%","±0.4","13,950","±1,939","4.1%","±0.5","21,607","±2,464","6.0%","±0.7","15,936","±2,446","3.1%","±0.5","26,064","±2,728","4.8%","±0.5","9,328","±1,676","6.1%","±1.1","190,210","±7,057","26.9%","±0.9","191,404","±7,677","19.8%","±0.7","60,221","±3,893","5.6%","±0.4","71,246","±4,370","11.9%","±0.7","8,201","±1,832","2.6%","±0.6","31,783","±3,002","4.2%","±0.4","7,937","±1,484","6.2%","±1.2","12,477","±1,336","5.1%","±0.6","73,321","±5,341","15.4%","±1.1","22,624","±2,679","15.3%","±1.6","253,966","±8,402","22.3%","±0.7","13,053","±2,189","5.4%","±0.9","618,091","±13,809","18.7%","±0.4","96,882","±5,998","7.4%","±0.4","6,977","±1,692","6.1%","±1.5","59,667","±4,164","3.9%","±0.3","20,161","±2,091","4.3%","±0.4","89,467","±4,789","15.1%","±0.7","137,912","±5,898","9.2%","±0.4","14,982","±2,254","10.0%","±1.5","39,406","±3,605","7.3%","±0.7","2,818","±811","2.8%","±0.8","56,583","±4,630","6.9%","±0.6","475,778","±13,978","13.4%","±0.4","38,181","±3,367","13.5%","±1.2","8,637","±1,375","12.6%","±1.9","201,296","±7,579","19.6%","±0.7","233,050","±7,752","22.5%","±0.7","4,830","±1,023","2.9%","±0.6","35,417","±2,903","4.7%","±0.4","3,754","±1,000","6.0%","±1.5","2,286","±809","1.0%","±0.3"
"        $2,000 to $2,499","4,991","±1,336","0.9%","±0.3","7,788","±1,566","9.8%","±1.8","27,556","±2,882","3.2%","±0.3","1,954","±677","0.5%","±0.2","767,418","±14,933","13.4%","±0.2","64,350","±3,806","8.7%","±0.5","26,597","±3,149","5.9%","±0.7","2,602","±829","2.5%","±0.8","23,650","±2,420","14.5%","±1.5","139,264","±7,657","5.5%","±0.3","28,108","±3,137","2.2%","±0.2","24,336","±2,469","13.7%","±1.4","1,407","±558","0.8%","±0.3","70,000","±4,021","4.4%","±0.3","7,711","±1,545","1.0%","±0.2","3,029","±858","0.9%","±0.3","3,728","±946","1.0%","±0.3","3,286","±886","0.6%","±0.2","9,054","±2,018","1.7%","±0.4","2,993","±1,061","2.0%","±0.7","65,976","±4,491","9.3%","±0.6","104,121","±5,566","10.8%","±0.5","19,383","±2,091","1.8%","±0.2","17,802","±2,080","3.0%","±0.3","1,403","±708","0.4%","±0.2","8,124","±1,399","1.1%","±0.2","1,879","±982","1.5%","±0.8","1,842","±684","0.8%","±0.3","12,331","±1,709","2.6%","±0.4","5,029","±1,165","3.4%","±0.8","98,622","±5,556","8.7%","±0.5","2,027","±671","0.8%","±0.3","309,805","±10,349","9.4%","±0.3","22,215","±2,777","1.7%","±0.2","1,225","±615","1.1%","±0.5","15,287","±1,756","1.0%","±0.1","3,930","±1,011","0.8%","±0.2","31,876","±3,224","5.4%","±0.5","39,492","±3,136","2.6%","±0.2","3,616","±905","2.4%","±0.6","8,623","±1,709","1.6%","±0.3","658","±461","0.6%","±0.5","11,693","±2,149","1.4%","±0.3","120,615","±6,583","3.4%","±0.2","7,435","±1,541","2.6%","±0.5","1,885","±698","2.8%","±1.0","87,326","±4,742","8.5%","±0.5","98,934","±4,679","9.6%","±0.5","1,510","±737","0.9%","±0.4","8,614","±1,657","1.2%","±0.2","1,083","±649","1.7%","±1.0","657","±472","0.3%","±0.2"
"        $2,500 to $2,999","1,216","±635","0.2%","±0.1","1,414","±529","1.8%","±0.7","7,311","±1,269","0.8%","±0.1","1,042","±722","0.3%","±0.2","406,688","±10,009","7.1%","±0.2","17,423","±2,291","2.4%","±0.3","9,317","±1,539","2.1%","±0.3","571","±350","0.6%","±0.3","13,423","±1,856","8.2%","±1.1","45,798","±3,726","1.8%","±0.1","7,085","±1,424","0.5%","±0.1","17,199","±1,882","9.7%","±1.0","844","±540","0.5%","±0.3","28,616","±2,617","1.8%","±0.2","2,764","±966","0.4%","±0.1","577","±386","0.2%","±0.1","1,123","±437","0.3%","±0.1","1,135","±531","0.2%","±0.1","1,080","±423","0.2%","±0.1","556","±331","0.4%","±0.2","20,772","±2,481","2.9%","±0.4","48,447","±3,051","5.0%","±0.3","4,641","±989","0.4%","±0.1","6,134","±1,201","1.0%","±0.2","465","±464","0.1%","±0.1","2,348","±931","0.3%","±0.1","357","±376","0.3%","±0.3","895","±439","0.4%","±0.2","3,317","±961","0.7%","±0.2","1,295","±589","0.9%","±0.4","43,519","±3,806","3.8%","±0.3","612","±395","0.3%","±0.2","151,964","±6,837","4.6%","±0.2","7,137","±1,640","0.5%","±0.1","209","±214","0.2%","±0.2","4,487","±1,247","0.3%","±0.1","1,042","±366","0.2%","±0.1","7,602","±1,294","1.3%","±0.2","14,739","±2,062","1.0%","±0.1","1,203","±471","0.8%","±0.3","3,265","±1,381","0.6%","±0.3","249","±222","0.2%","±0.2","2,848","±935","0.3%","±0.1","35,515","±3,635","1.0%","±0.1","1,630","±784","0.6%","±0.3","336","±284","0.5%","±0.4","34,898","±2,791","3.4%","±0.3","38,759","±3,557","3.7%","±0.3","330","±331","0.2%","±0.2","2,743","±788","0.4%","±0.1","676","±574","1.1%","±0.9","775","±539","0.3%","±0.2"
